id,candidate_id,timetable_id
33510,8279,2
33511,8302,2
33512,8304,2
33515,8350,2
33516,8374,1
33519,8389,1
33523,8393,2
33524,8402,1
33529,8404,2
33530,8409,1
33532,8427,2
33533,8434,2
33534,8441,2
33535,8480,2
33536,8556,2
33537,8565,5
33541,8571,2
33542,8572,2
33543,8607,2
33544,8654,2
33545,8674,1
33549,8697,1
33553,8698,2
33554,8706,1
33558,8708,2
33559,8735,2
33560,8741,2
33561,8762,2
33562,8768,2
33563,8772,1
33565,8816,5
33568,8819,5
33569,8820,5
33572,8855,2
33574,8887,2
33576,8921,2
33577,8939,2
33578,8963,2
33579,9014,2
33580,9027,5
33583,9052,1
33586,9060,2
33587,9062,2
33588,9073,2
33590,9093,2
33591,9101,2
33592,9109,1
33595,9120,1
33600,9144,1
33603,9152,2
33604,9169,2
33605,9184,2
33607,9193,1
33609,9194,2
33610,9214,2
33611,9224,1
33613,9225,2
33614,9237,2
33615,9242,2
33616,9254,2
33617,9311,2
33618,9323,1
33622,9335,1
33626,9353,2
33627,9426,2
33628,9433,2
33629,9435,4
33630,9457,2
33631,9468,2
33632,9521,2
33633,9523,2
33634,9546,2
33635,9553,4
33640,9574,2
33641,9582,2
33642,9591,2
33645,9592,1
33648,9596,2
33649,9603,2
33650,9607,2
33652,9615,2
33653,9631,1
33656,9655,2
33657,9658,2
33660,9702,2
33662,9731,2
33663,9779,2
33664,9785,1
33667,9798,5
33669,9833,2
33670,9856,1
33672,9886,2
33674,9905,1
33678,9906,1
33682,9911,1
33685,9937,2
33686,9974,1
33690,9993,2
33692,10042,1
33695,10048,1
33697,10075,1
33700,10140,2
33701,10142,2
33702,10144,4
33707,10145,1
33710,10156,2
33711,10204,2
33712,10211,1
33716,10214,2
33717,10219,2
33718,10231,1
33721,10232,2
33722,10236,2
33723,10248,2
33724,10258,1
33728,10301,1
33732,10302,2
33733,10308,5
33734,10310,2
33736,10324,2
33737,10329,1
33741,10331,2
33743,10372,2
33746,10375,3
33747,10379,2
33748,10386,2
33749,10400,2
33750,10402,1
33753,10405,2
33754,10414,2
33756,10415,1
33760,10419,1
33762,10458,2
33764,10479,1
33767,10488,1
33771,10529,2
33772,10555,2
33773,10578,2
33774,10608,2
33775,10634,2
33776,10658,1
33779,10663,2
33780,10669,2
33782,10672,2
33783,10675,2
33784,10678,1
33788,10688,1
33792,10697,5
33796,10706,2
33797,10716,1
33802,10735,1
33805,10793,2
33806,10811,2
33808,10816,2
33809,10818,1
33813,10820,2
33814,10829,1
33817,10833,2
33818,10843,2
33819,10854,2
33820,10884,2
33821,10901,5
33823,10902,2
33825,10924,2
33826,10960,1
33831,10962,2
33832,10999,2
33833,11012,2
33835,11044,2
33836,11053,1
33840,11057,2
33841,11076,2
33842,11114,2
33843,11141,1
33847,11162,2
33848,11189,2
33849,11204,2
33850,11208,3
33851,11216,2
33853,11245,1
33857,11260,2
33858,11274,1
33862,11279,2
33863,11303,2
33864,11306,1
33867,11325,2
33868,11329,5
33871,11335,2
33873,11350,2
33875,11369,5
33878,11375,1
33881,11376,1
33885,11409,2
33886,11443,2
33887,11486,1
33891,11494,2
33893,11495,2
33894,11507,2
33895,11534,2
33896,11549,2
33897,11596,1
33899,11612,1
33903,11616,2
33904,11623,1
33909,11648,5
33912,11671,2
33913,11690,2
33914,11700,1
33916,11703,2
33917,11728,1
33919,11732,2
33920,11734,2
33922,11761,1
33924,11784,2
33925,11791,2
33926,11810,2
33929,11827,2
33930,11840,2
33931,11887,2
33932,11893,1
33935,11904,2
33937,11951,2
33938,11954,2
33940,11985,2
33941,12015,2
33942,12054,2
33943,12076,2
33944,12102,1
33947,12103,2
33948,12114,1
33951,12170,1
33955,12281,5
33959,12295,1
33963,12303,2
33964,12316,3
33965,12322,2
33966,12323,2
33967,12332,2
33968,12342,1
33971,12379,1
33974,12400,2
33976,12426,2
33977,12440,2
33979,12468,2
33980,12476,5
33981,12485,2
33982,12489,1
33986,12518,2
33989,12556,2
33991,12563,2
33994,12574,2
33995,12599,1
33999,12633,2
34000,12688,1
34003,12700,1
34005,12730,2
34006,12751,4
34008,12767,2
34010,12778,2
34011,12789,2
34014,12798,1
34018,12815,2
34019,12877,2
34020,12950,1
34024,12953,2
34027,12978,5
34029,12988,5
34033,13032,2
34034,13089,5
34038,13090,1
34040,13127,5
34043,13142,2
34044,13174,2
34045,13186,2
34048,13187,2
34049,13192,2
34051,13218,2
34052,13233,2
34053,13251,2
34054,13252,1
34057,13273,2
34058,13281,2
34059,13291,2
34060,13319,2
34061,13354,2
34062,13389,2
34063,13401,2
34064,13411,2
34065,13423,1
34068,13427,4
34072,13429,5
34076,13447,1
34079,13455,2
34080,13474,2
34082,13487,2
34083,13571,2
34084,13601,2
34085,13615,1
34089,13629,2
34090,13660,2
34091,13673,1
34093,13694,2
34094,13716,2
34095,13727,1
34098,13732,2
34099,13788,2
34100,13800,2
34102,13875,1
34104,13888,2
34106,13893,2
34107,13894,5
34108,13898,2
34109,13917,1
34114,13939,2
34115,13952,2
34117,14001,2
34118,14042,2
34119,14111,2
34120,14128,2
34121,14142,5
34123,14166,1
34126,14172,2
34127,14183,2
34128,14283,2
34129,14287,1
34133,14289,2
34134,14307,2
34135,14308,2
34136,14386,2
34137,14400,2
34140,14406,2
34141,14427,2
34142,14429,2
34143,14430,2
34144,14437,5
34148,14445,1
34151,14489,2
34152,14493,2
34153,14506,5
34157,14515,1
34160,14523,2
34161,14536,2
34163,14581,2
34164,14585,1
34168,14621,1
34171,14665,2
34172,14687,2
34173,14689,2
34174,14693,2
34175,14709,1
34178,14747,1
34182,14750,1
34184,14767,5
34187,14787,1
34191,14794,5
34192,14865,1
34196,14868,2
34198,14890,2
34199,14893,2
34200,14908,2
34201,14915,2
34202,14931,1
34204,14951,5
34206,14963,2
34207,14967,1
34210,14978,2
34211,14984,2
34212,14998,2
34213,15030,2
34214,15039,2
34216,15049,2
34217,15161,1
34221,15189,2
34222,15245,2
34223,15263,1
34226,15283,2
34227,15289,1
34230,15290,2
34232,15304,2
34235,15305,1
34237,15321,1
34239,15326,2
34240,15352,1
34243,15379,2
34244,15443,1
34249,15451,1
34253,15465,2
34255,15513,2
34256,15524,2
34257,15531,1
34261,15556,1
34265,15575,2
34266,15580,2
34267,15617,1
34270,15673,2
34271,15705,2
34272,15708,2
34274,15717,2
34277,15746,1
34280,15755,2
34281,15784,1
34285,15813,1
34289,15815,2
34290,15845,1
34294,15872,2
34295,15874,2
34296,15891,2
34297,15902,5
34301,15910,1
34303,15919,2
34304,15927,2
34305,15961,1
34307,15965,2
34308,15970,1
34312,15994,2
34314,16015,1
34317,16028,2
34318,16086,1
34323,16099,2
34324,16100,2
34325,16109,2
34326,16146,1
34328,16163,2
34329,16166,2
34331,16181,1
34335,16185,1
34339,16190,1
34343,16224,4
34344,16236,2
34345,16274,5
34346,16312,2
34347,16316,2
34348,16335,2
34349,16356,2
34350,16360,2
34351,16385,2
34352,16455,1
34355,16464,2
34356,16477,2
34358,16482,2
34359,16486,2
34360,16488,2
34362,16507,1
34365,16528,2
34366,16536,1
34369,16556,1
34373,16563,2
34374,16576,2
34375,16600,1
34377,16626,2
34378,16656,2
34380,16677,2
34381,16712,1
34386,16720,2
34387,16728,2
34388,16740,1
34392,16777,2
34394,16810,2
34395,16812,2
34396,16816,1
34399,16821,2
34400,16896,4
34405,16969,2
34406,16997,2
34407,16998,2
34408,17012,2
34409,17028,2
34410,17076,2
34412,17077,2
34413,17088,1
34416,17106,2
34417,17116,2
34418,17119,1
34422,17120,1
34426,17147,1
34428,17159,2
34430,17209,1
34434,17213,1
34436,17247,1
34439,17314,2
34440,17318,2
34441,17323,1
34444,17366,1
34448,17374,2
34449,17375,5
34451,17466,2
34454,17479,1
34456,17495,2
34457,17500,2
34458,17502,2
34459,17517,2
34460,17534,2
34461,17549,2
34462,17567,1
34465,17575,2
34466,17623,2
34467,17627,1
34470,17645,1
34475,17659,2
34476,17670,2
34477,17687,2
34478,17695,2
34479,17724,2
34480,17742,2
34482,17749,2
34483,17755,2
34484,17759,2
34485,17805,2
34486,17812,1
34490,17825,2
34491,17836,1
34493,17845,2
34494,17909,2
34495,17935,1
34498,17952,1
34502,17966,1
34506,17977,2
34507,18010,2
34508,18022,1
34512,18025,2
34513,18042,2
34514,18044,1
34519,18056,1
34523,18064,1
34528,18079,5
34529,18082,2
34531,18084,2
34532,18100,2
34534,18104,2
34535,18118,2
34536,18128,2
34538,18160,1
34543,18166,1
34547,18170,2
34548,18195,2
34549,18212,1
34553,18252,2
34554,18256,1
34557,18285,5
34559,18303,1
34562,18329,1
34567,18331,5
34570,18337,1
34573,18358,1
34575,18385,5
34577,18407,4
34578,18408,1
34580,18441,1
34584,18469,1
34588,18472,2
34589,18624,2
34590,18658,2
34591,18701,1
34593,18719,1
34596,18729,2
34597,18814,2
34598,18829,5
34602,18830,2
34603,18850,2
34604,18855,1
34608,18884,1
34612,18892,1
34615,18910,2
34617,18914,2
34618,18915,2
34619,18934,5
34620,18942,2
34621,18956,2
34622,18983,2
34623,19048,2
34624,19062,2
34626,19063,1
34629,19126,1
34632,19135,1
34635,19138,1
34638,19172,2
34639,19175,2
34640,19192,1
34644,19206,2
34645,19210,2
34647,19218,2
34648,19249,1
34653,19252,2
34654,19285,2
34655,19306,1
34659,19311,2
34660,19333,2
34661,19334,2
34663,19337,1
34667,19353,1
34671,19356,2
34672,19381,1
34675,19396,2
34676,19447,1
34678,19458,1
34682,19494,2
34683,19498,1
34686,19503,2
34688,19524,2
34689,19579,2
34690,19586,2
34691,19591,2
34692,19596,2
34693,19607,2
34694,19608,2
34695,19618,2
34696,19667,2
34699,19673,2
34700,19680,2
34702,19729,2
34704,19743,1
34707,19752,2
34708,19755,2
34711,19759,2
34712,19761,2
34713,19811,1
34717,19845,2
34718,19853,2
34719,19855,4
34724,19866,2
34725,19902,2
34726,19922,2
34727,19970,4
34732,19974,2
34733,19983,2
34734,19985,2
34735,19997,2
34736,20007,2
34738,20011,2
34739,20013,2
34741,20023,2
34742,20056,2
34745,20094,2
34747,20099,2
34748,20105,2
34749,20112,2
34750,20124,2
34751,20130,2
34752,20168,2
34754,20171,2
34757,20195,2
34758,20201,1
34761,20204,1
34764,20216,2
34765,20221,1
34768,20301,1
34773,20321,1
34776,20382,2
34778,20410,2
34779,20442,2
34781,20454,5
34785,20463,2
34786,20476,2
34787,20533,1
34790,20540,2
34791,20548,2
34792,20573,2
34793,20578,1
34797,20588,2
34799,20595,1
34804,20598,1
34809,20702,2
34810,20777,1
34813,20840,5
34817,20863,2
34818,20884,2
34819,20893,2
34820,20905,1
34824,20908,5
34825,20938,2
34826,20944,2
34827,20978,2
34828,20982,1
34833,20993,5
34836,20998,2
34837,20999,1
34841,21000,2
34842,21005,2
34843,21019,2
34845,21022,2
34846,21028,2
34849,21042,2
34850,21044,2
34852,21059,2
34853,21116,1
34857,21130,2
34858,21150,2
34859,21158,2
34861,21182,2
34862,21194,2
34863,21209,2
34864,21212,2
34866,21232,2
34867,21244,2
34868,21258,2
34869,21260,1
34872,21267,2
34873,21281,2
34874,21282,2
34875,21318,2
34876,21321,2
34877,21327,2
34878,21338,1
34882,21356,2
34883,21363,2
34884,21410,2
34885,21412,2
34886,21424,2
34887,21425,2
34888,21446,1
34890,21449,2
34891,21450,1
34893,21503,1
34897,21543,2
34898,21545,1
34901,21558,2
34902,21559,1
34906,21582,2
34907,21620,2
34908,21621,2
34909,21639,2
34910,21666,2
34912,21667,1
34915,21687,2
34916,21695,2
34917,21760,5
34920,21787,2
34921,21813,2
34922,21910,2
34923,21937,2
34924,21966,2
34925,21988,2
34926,21991,2
34927,22012,2
34930,22112,1
34932,22135,2
34933,22140,1
34937,22178,2
34938,22194,2
34939,22195,2
34941,22211,5
34944,22232,2
34945,22251,2
34946,22252,1
34948,22260,2
34950,22271,2
34952,22284,2
34953,22316,1
34957,22317,2
34958,22322,5
34962,22326,2
34963,22381,1
34966,22400,2
34967,22405,2
34968,22430,1
34971,22447,1
34976,22464,2
34977,22468,1
34979,22470,1
34983,22478,2
34984,22487,2
34985,22513,2
34986,22518,2
34987,22550,2
34990,22567,1
34992,22574,2
34993,22599,1
34997,22612,2
34998,22685,1
35001,22705,2
35002,22724,2
35003,22729,1
35007,22753,1
35010,22813,2
35013,22816,2
35014,22825,2
35015,22872,2
35016,22880,1
35019,22894,2
35020,22899,1
35024,22908,2
35026,22914,2
35027,22915,2
35028,22917,1
35030,22929,1
35034,22941,2
35035,23061,2
35036,23067,1
35040,23070,1
35042,23072,1
35046,23092,2
35047,23094,1
35050,23104,2
35051,23124,2
35052,23128,2
35054,23136,2
35055,23142,1
35059,23152,2
35060,23188,2
35061,23189,1
35063,23209,1
35066,23224,2
35067,23280,2
35068,23286,1
35073,23296,1
35076,23301,2
35077,23321,2
35078,23341,1
35083,23391,2
35084,23402,2
35085,23422,2
35086,23441,2
35087,23455,2
35088,23469,2
35089,23507,2
35090,23518,1
35093,23526,2
35094,23537,5
35095,23545,1
35099,23563,1
35102,23593,2
35103,23598,2
35104,23613,2
35105,23616,5
35106,23673,1
35109,23677,2
35110,23691,2
35111,23704,2
35112,23725,2
35113,23729,5
35116,23748,1
35118,23755,1
35121,23790,2
35123,23791,2
35124,23822,2
35125,23826,1
35127,23842,1
35130,23857,1
35135,23859,2
35136,23866,2
35137,23871,2
35138,23884,2
35139,23912,2
35140,23929,1
35143,23933,1
35146,23962,5
35148,23965,1
35152,23973,2
35153,23975,1
35157,24019,5
35160,24032,1
35163,24039,1
35165,24040,1
35169,24102,1
35171,24107,1
35175,24118,2
35176,24178,1
35180,24200,5
35183,24211,2
35184,24219,2
35185,24228,2
35186,24247,1
35191,24250,2
35193,24269,2
35194,24283,1
35199,24288,2
35201,24300,2
35202,24338,2
35203,24361,1
35206,24404,2
35207,24447,2
35208,24448,2
35211,24454,1
35214,24469,1
35218,24506,2
35219,24535,2
35220,24540,1
35223,24578,1
35226,24586,1
35229,24648,2
35230,24651,2
35231,24677,1
35235,24699,2
35236,24703,1
35238,24706,1
35241,24714,2
35242,24780,1
35247,24785,2
35248,24804,2
35249,24821,1
35253,24822,2
35255,24834,2
35258,24849,1
35261,24852,2
35263,24868,2
35264,24894,4
35269,24896,2
35270,24913,2
35271,24915,2
35272,24919,2
35273,24937,2
35274,24946,2
35275,24960,5
35277,24974,1
35279,24999,2
35280,25004,2
35281,25049,2
35282,25069,2
35283,25078,2
35284,25080,5
35288,25094,1
35292,25101,1
35296,25110,1
35300,25115,2
35301,25117,2
35302,25152,2
35303,25162,2
35304,25164,2
35306,25167,2
35308,25199,2
35309,25211,2
35310,25248,2
35311,25277,2
35314,25291,1
35318,25338,2
35319,25348,1
35324,25383,2
35325,25404,1
35327,25406,2
35328,25465,2
35329,25500,2
35330,25527,5
35333,25541,2
35334,25543,2
35335,25575,1
35338,25576,2
35339,25593,2
35340,25626,2
35341,25638,2
35342,25643,2
35344,25646,2
35345,25656,1
35348,25686,2
35349,25706,1
35352,25716,1
35355,25725,2
35356,25735,5
35358,25746,1
35362,25753,2
35363,25754,2
35366,25762,2
35367,25764,1
35372,25785,2
35375,25798,1
35379,25805,2
35380,25830,2
35381,25838,1
35384,25899,1
35386,25911,1
35390,25932,1
35394,25960,2
35395,25979,2
35396,26037,2
35397,26052,1
35400,26099,2
35402,26105,2
35403,26136,2
35405,26210,1
35409,26248,2
35411,26276,3
35412,26287,1
35415,26295,2
35416,26301,1
35419,26307,2
35420,26332,1
35425,26342,2
35426,26356,2
35427,26360,2
35428,26368,2
35429,26379,1
35434,26391,2
35435,26393,2
35436,26424,1
35439,26444,2
35441,26469,1
35445,26502,2
35446,26530,2
35447,26538,2
35448,26545,5
35452,26549,1
35456,26569,2
35457,26577,2
35458,26580,1
35461,26589,2
35462,26611,2
35463,26612,2
35464,26616,2
35466,26624,2
35467,26626,2
35468,26627,2
35469,26631,4
35473,26643,2
35474,26659,2
35475,26665,2
35476,26696,2
35477,26720,1
35481,26755,2
35482,26760,2
35483,26765,1
35487,26794,2
35489,26799,2
35490,26800,1
35493,26813,2
35494,26864,2
35495,26876,1
35498,26891,2
35499,26894,2
35501,26901,2
35502,26912,2
35504,26955,1
35508,26956,2
35510,26998,2
35511,27009,1
35514,27042,1
35519,27045,1
35523,27092,2
35524,27095,1
35526,27119,2
35527,27139,2
35528,27149,2
35529,27162,2
35530,27189,1
35535,27194,1
35539,27217,1
35543,27244,2
35544,27248,1
35548,27279,2
35549,27284,2
35550,27307,1
35554,27326,2
35555,27389,2
35556,27408,2
35557,27416,2
35558,27421,2
35559,27428,1
35564,27445,4
35569,27491,2
35570,27508,2
35571,27515,1
35574,27518,2
35575,27524,1
35579,27541,2
35581,27550,2
35582,27551,2
35583,27563,2
35584,27598,2
35585,27600,2
35586,27618,2
35587,27630,2
35588,27652,1
35592,27680,2
35593,27703,2
35594,27711,2
35595,27716,2
35596,27772,2
35597,27773,2
35598,27780,1
35600,27788,2
35601,27796,1
35604,27798,2
35605,27813,2
35606,27815,2
35607,27842,1
35610,27848,2
35611,27858,1
35614,27866,2
35615,27867,1
35620,27871,1
35624,27878,1
35628,27880,2
35630,27918,2
35631,27928,2
35632,27992,2
35633,28037,2
35634,28046,1
35638,28064,2
35640,28079,1
35643,28088,1
35647,28146,2
35648,28244,1
35653,28268,2
35654,28316,1
35656,28330,2
35657,28358,5
35660,28371,2
35661,28375,2
35664,28376,1
35666,28402,2
35667,28421,2
35670,28484,1
35675,28490,2
35676,28511,1
35678,28517,2
35679,28528,2
35680,28534,2
35681,28566,1
35684,28596,5
35685,28612,1
35690,28616,1
35693,28622,2
35694,28635,2
35695,28652,2
35698,28682,2
35699,28690,2
35700,28706,2
35701,28727,2
35702,28742,2
35703,28761,2
35704,28791,2
35705,28794,2
35706,28798,1
35710,28808,2
35711,28837,2
35712,28889,2
35713,28894,1
35716,28898,2
35717,28906,2
35718,28919,2
35719,28946,2
35720,28964,2
35721,28965,1
35725,28988,1
35727,29018,4
35732,29020,2
35734,29030,2
35735,29031,1
35738,29033,2
35739,29040,2
35741,29045,1
35744,29048,2
35745,29086,2
35746,29133,1
35749,29155,1
35752,29187,1
35755,29214,2
35757,29245,2
35758,29276,2
35759,29277,2
35760,29291,2
35761,29303,2
35762,29339,1
35764,29349,1
35766,29419,2
35768,29429,1
35770,29443,1
35775,29447,2
35776,29489,5
35780,29495,2
35781,29510,2
35782,29527,2
35783,29530,2
35784,29555,2
35785,29590,1
35789,29605,5
35791,29619,2
35792,29634,2
35793,29653,2
35794,29702,1
35797,29721,2
35798,29722,5
35800,29746,1
35802,29748,2
35803,29772,2
35804,29805,1
35809,29822,2
35810,29832,1
35812,29847,2
35813,29864,2
35815,29882,1
35819,29887,1
35822,29930,1
35826,29943,2
35827,29974,2
35831,29977,2
35832,29989,2
35834,30044,2
35835,30046,1
35839,30056,1
35843,30066,2
35844,30082,2
35845,30094,1
35848,30101,2
35849,30136,2
35851,30146,1
35855,30147,2
35858,30152,2
35859,30167,2
35860,30182,2
35861,30245,2
35862,30343,2
35863,30350,5
35867,30377,2
35868,30410,2
35870,30433,1
35874,30441,2
35876,30449,2
35877,30485,1
35880,30500,2
35881,30530,1
35884,30570,2
35885,30601,2
35886,30608,2
35888,30649,1
35891,30665,1
35895,30673,1
35897,30675,2
35898,30688,1
35902,30730,2
35904,30748,2
35905,30828,2
35906,30831,2
35907,30861,1
35912,30868,2
35914,30894,2
35917,30898,2
35918,30905,2
35919,30911,1
35923,30922,2
35924,30946,1
35925,30959,2
35927,30970,2
35928,30971,2
35929,30978,2
35930,31001,2
35932,31042,2
35933,31045,5
35936,31052,5
35940,31076,1
35943,31079,2
35944,31137,2
35945,31143,2
35946,31161,2
35947,31165,2
35948,31188,2
35949,31268,1
35952,31270,2
35953,31288,2
35954,31293,2
35955,31359,2
35956,31367,4
35961,31395,2
35962,31406,2
35963,31417,2
35965,31435,2
35966,31466,1
35969,31478,2
35970,31509,2
35971,31532,5
35974,31548,2
35975,31557,2
35976,31571,2
35977,31580,1
35981,31585,1
35984,31590,2
35985,31609,1
35988,31621,1
35991,31624,2
35992,31627,1
35995,31691,2
35996,31731,2
35997,31762,5
36000,31764,1
36001,31766,2
36002,31773,2
36003,31776,2
36006,31789,2
36007,31809,1
36011,31829,2
36013,31831,2
36014,31832,2
36015,31840,2
36016,31847,2
36017,31895,2
36019,31924,2
36020,31935,2
36022,31938,2
36023,31941,2
36024,31952,2
36025,31993,2
36026,31996,2
36028,32010,5
36031,32023,5
36033,32035,2
36034,32041,1
36039,32045,2
36040,32056,2
36041,32122,2
36042,32163,2
36043,32180,2
36044,32198,1
36048,32199,1
36051,32200,2
36052,32223,1
36056,32227,2
36057,32231,2
36058,32255,2
36061,32292,1
36064,32298,2
36065,32299,2
36066,32364,2
36067,32399,1
36072,32409,1
36077,32418,2
36078,32448,2
36079,32449,1
36081,32462,2
36082,32464,2
36084,32465,1
36087,32472,1
36090,32480,2
36091,32483,2
36092,32490,2
36093,32525,5
36094,32558,1
36099,32572,1
36101,32573,1
36103,32602,2
36105,32617,2
36108,32618,1
36111,32626,2
36112,32640,1
36117,32663,1
36120,32677,1
36123,32701,2
36124,32719,2
36125,32729,2
36126,32740,1
36131,32772,2
36132,32780,5
36135,32806,5
36137,32823,2
36138,32844,2
36139,32852,1
36143,32897,1
36146,32908,1
36148,32936,2
36150,32975,2
36151,32978,2
36153,33027,2
36154,33029,5
36157,33035,2
36158,33046,2
36159,33050,1
36163,33067,1
36167,33070,2
36169,33098,2
36170,33116,2
36171,33127,2
36172,33167,2
36173,33258,2
36176,33262,2
36178,33277,1
36180,33279,2
36182,33283,2
36185,33288,2
36186,33293,2
36187,33319,1
36191,33323,2
36192,33327,2
36193,33342,1
36196,33373,5
36199,33396,2
36200,33408,2
36202,33419,2
36203,33423,5
36205,33426,1
36208,33440,1
36212,33442,2
36213,33454,2
36214,33468,2
36215,33475,1
36219,33476,2
36220,33514,2
36221,33531,2
36222,33571,2
36224,33582,1
36228,33593,2
36229,33621,1
36234,33642,5
36235,33663,2
36236,33673,1
36239,33695,2
36240,33735,2
36241,33780,1
36244,33797,2
36245,33805,2
36246,33847,2
36247,33848,1
36250,33854,2
36251,33889,1
36253,33907,1
36258,33922,1
36262,33927,2
36264,33945,2
36265,33946,1
36268,33949,5
36269,33956,2
36270,34000,2
36272,34018,1
36276,34033,1
36279,34039,2
36281,34041,2
36282,34042,5
36285,34044,2
36286,34095,1
36288,34111,2
36290,34125,1
36293,34129,2
36294,34130,2
36296,34143,2
36298,34217,1
36302,34288,1
36306,34292,1
36309,34322,1
36312,34326,2
36314,34344,1
36319,34351,1
36321,34368,2
36322,34396,1
36325,34416,1
36328,34418,2
36329,34466,2
36330,34491,2
36331,34499,5
36332,34504,2
36333,34505,1
36337,34517,2
36338,34552,2
36339,34564,1
36342,34601,2
36345,34603,1
36349,34624,2
36350,34632,2
36351,34717,1
36354,34725,2
36355,34726,2
36356,34744,1
36360,34753,2
36361,34756,1
36363,34761,1
36366,34822,2
36367,34828,4
36372,34843,2
36373,34848,1
36377,34851,1
36381,34939,2
36382,34951,2
36383,34969,2
36384,34978,2
36385,34982,2
36386,34984,1
36389,34996,1
36391,35007,2
36392,35013,1
36396,35024,1
36398,35040,2
36399,35044,1
36403,35046,2
36404,35068,1
36407,35069,1
36411,35074,1
36413,35077,2
36414,35079,2
36415,35109,1
36417,35124,1
36422,35234,1
36425,35238,2
36426,35241,2
36427,35294,2
36428,35311,2
36430,35319,2
36431,35341,2
36432,35343,1
36437,35359,1
36440,35375,2
36441,35389,2
36442,35413,1
36445,35458,2
36446,35473,2
36447,35476,2
36448,35493,1
36450,35503,2
36451,35554,2
36452,35571,1
36456,35573,5
36459,35579,2
36460,35584,1
36463,35612,1
36466,35629,2
36468,35631,2
36469,35641,2
36470,35649,2
36471,35654,1
36476,35688,1
36479,35701,2
36482,35705,1
36486,35727,2
36487,35728,1
36490,35790,1
36493,35798,2
36494,35819,2
36495,35846,2
36496,35860,2
36497,35875,5
36498,35888,1
36502,35895,2
36504,35917,2
36505,35928,2
36507,35933,1
36511,35983,2
36512,36007,5
36515,36012,2
36516,36013,2
36517,36027,1
36522,36040,1
36526,36083,2
36527,36099,2
36528,36115,2
36529,36139,2
36530,36165,2
36531,36168,2
36532,36171,1
36534,36199,1
36537,36206,1
36539,36229,2
36540,36234,1
36544,36281,1
36546,36299,2
36547,36356,2
36548,36399,1
36550,36406,2
36551,36432,2
36552,36435,2
36553,36443,2
36554,36462,1
36557,36466,2
36558,36473,1
36562,36508,1
36566,36529,2
36567,36544,1
36570,36560,2
36571,36568,2
36572,36584,2
36573,36585,2
36574,36602,2
36575,36609,2
36576,36646,5
36579,36656,2
36580,36659,1
36584,36668,2
36587,36672,1
36590,36698,1
36593,36744,2
36596,36746,2
36597,36749,5
36600,36761,2
36601,36786,2
36602,36798,2
36605,36818,2
36606,36829,2
36607,36834,2
36608,36858,2
36609,36869,1
36613,36873,2
36614,36882,1
36618,36884,2
36620,36892,2
36621,36915,2
36622,36923,1
36625,36930,1
36628,36939,2
36630,36977,1
36634,36978,2
36635,37001,2
36636,37024,2
36637,37027,2
36639,37037,2
36640,37044,1
36644,37051,2
36645,37073,2
36646,37075,1
36651,37087,2
36653,37096,2
36654,37107,2
36657,37146,2
36658,37156,2
36659,37180,2
36660,37196,2
36661,37209,1
36666,37210,2
36667,37263,1
36671,37302,2
36672,37317,5
36674,37352,2
36675,37365,2
36676,37419,1
36679,37430,1
36682,37446,2
36683,37449,5
36687,37457,2
36688,37511,2
36689,37578,2
36690,37680,2
36691,37761,2
36693,37779,5
36696,37811,2
36697,37834,2
36698,37839,1
36702,37871,2
36703,37881,2
36705,37886,1
36709,37894,2
36710,37911,2
36711,37919,2
36712,37940,1
36714,38018,2
36716,38021,2
36717,38075,2
36718,38085,1
36722,38125,1
36725,38127,2
36726,38132,5
36730,38136,2
36734,38142,1
36737,38183,2
36738,38198,2
36739,38284,2
36740,38304,2
36741,38307,2
36742,38324,2
36744,38326,2
36745,38350,2
36746,38360,1
36749,38382,1
36751,38416,2
36753,38429,2
36754,38431,5
36755,38434,2
36756,38487,2
36757,38490,2
36758,38499,2
36762,38511,5
36766,38517,2
36767,38524,2
36768,38528,2
36769,38547,2
36770,38554,1
36772,38587,1
36776,38590,5
36777,38606,2
36778,38616,2
36779,38637,1
36782,38663,2
36785,38699,2
36786,38705,2
36787,38712,2
36789,38720,2
36790,38747,1
36794,38784,2
36795,38798,1
36798,38801,2
36799,38815,1
36801,38823,2
36802,38829,2
36803,38859,2
36804,38864,1
36807,38894,1
36810,38941,5
36811,38960,2
36812,38994,2
36813,39015,2
36814,39031,2
36815,39042,1
36817,39083,5
36819,39109,2
36820,39131,2
36821,39176,4
36826,39180,2
36827,39198,2
36828,39204,1
36832,39212,1
36835,39218,5
36836,39232,2
36837,39259,1
36840,39269,1
36843,39319,1
36846,39328,1
36849,39336,2
36850,39349,2
36851,39359,5
36855,39374,2
36857,39383,2
36858,39395,2
36859,39421,2
36860,39425,2
36862,39430,2
36863,39449,1
36868,39450,2
36872,39457,5
36876,39462,2
36877,39480,2
36878,39491,2
36879,39505,2
36880,39549,2
36881,39614,2
36882,39615,2
36883,39629,2
36884,39655,2
36885,39666,1
36889,39677,1
36892,39733,2
36893,39788,2
36894,39828,2
36895,39838,2
36896,39844,2
36897,39848,2
36900,39857,2
36901,39888,1
36905,39899,2
36906,39914,5
36910,39929,2
36911,39946,1
36914,39970,1
36918,39977,2
36921,39990,2
36922,39991,2
36924,39996,2
36926,40030,4
36931,40061,2
36932,40074,2
36933,40077,2
36934,40086,2
36935,40090,2
36936,40117,2
36937,40120,2
36938,40132,2
36939,40133,2
36940,40155,2
